0.31702,0.00183,-0.14356,-0.80710,-1.03
0.31657,0.00174,-0.14524,-0.81315,-1.00
0.31611,0.00164,-0.14676,-0.81881,-0.97
0.31566,0.00154,-0.14811,-0.82407,-0.95
0.31520,0.00144,-0.14931,-0.82896,-0.93
0.31475,0.00135,-0.15038,-0.83354,-0.91
0.31429,0.00126,-0.15133,-0.83785,-0.90
0.31384,0.00118,-0.15220,-0.84196,-0.89
0.31339,0.00110,-0.15299,-0.84591,-0.89
0.31291,0.00102,-0.15393,-0.84971,-1.13
0.31244,0.00094,-0.15580,-0.85669,-1.01
0.31193,0.00086,-0.15725,-0.86197,-1.17
0.31142,0.00077,-0.15946,-0.86937,-1.25
0.31089,0.00067,-0.16200,-0.87773,-1.28
0.31035,0.00056,-0.16459,-0.88629,-1.26
0.30980,0.00044,-0.16707,-0.89460,-1.24
0.30925,0.00031,-0.16937,-0.90247,-1.20
0.30867,0.00018,-0.17166,-0.90982,-1.42
0.30809,0.00005,-0.17471,-0.91994,-1.28
0.30749,-0.00009,-0.17721,-0.92801,-1.42
0.30688,-0.00023,-0.18033,-0.93789,-1.49
0.30628,-0.00037,-0.18348,-0.94850,-1.25
0.30566,-0.00140,-0.18548,-0.95678,0.86
0.30504,-0.00218,-0.17861,-0.93741,0.06
0.30448,-0.00265,-0.17503,-0.92843,-0.29
0.30391,-0.00294,-0.17316,-0.92405,-0.81
0.30334,-0.00314,-0.17367,-0.92649,-1.14
0.30278,-0.00329,-0.17544,-0.93316,-1.06
0.30219,-0.00343,-0.17701,-0.93881,-1.26
0.30158,-0.00356,-0.17947,-0.94701,-1.36
0.30093,-0.00370,-0.18255,-0.95642,-1.65
0.30027,-0.00384,-0.18670,-0.96944,-1.52
0.29958,-0.00400,-0.19038,-0.98067,-1.67
0.29891,-0.00418,-0.19446,-0.99369,-1.47
0.29820,-0.00436,-0.19771,-1.00395,-1.59
0.29749,-0.00455,-0.20142,-1.01557,-1.64
0.29676,-0.00473,-0.20526,-1.02766,-1.64
0.29599,-0.00493,-0.20923,-1.03963,-1.88
0.29520,-0.00512,-0.21420,-1.05446,-1.98
0.29438,-0.00533,-0.21954,-1.07042,-2.00
0.29356,-0.00643,-0.22470,-1.08752,0.30
0.29276,-0.00730,-0.21983,-1.07422,-0.18
0.29195,-0.00786,-0.21731,-1.06703,-1.11
0.29115,-0.00824,-0.21877,-1.07191,-1.45
0.29032,-0.00853,-0.22186,-1.08102,-1.89
0.28949,-0.00878,-0.22671,-1.09578,-1.87
0.28862,-0.00904,-0.23153,-1.11006,-2.08
0.28769,-0.01015,-0.23726,-1.12803,-0.10
0.28679,-0.01105,-0.23425,-1.11974,-0.53
0.28588,-0.01165,-0.23334,-1.11685,-1.41
0.28498,-0.01208,-0.23614,-1.12531,-1.71
0.28405,-0.01242,-0.24034,-1.13740,-2.12
0.28312,-0.01360,-0.24594,-1.15594,0.28
0.28218,-0.01453,-0.24129,-1.14282,-0.47
0.28129,-0.01515,-0.23982,-1.13929,-1.05
0.28037,-0.01557,-0.24101,-1.14309,-1.69
0.27943,-0.01677,-0.24484,-1.15630,0.32
0.27850,-0.01769,-0.24007,-1.14298,-0.41
0.27760,-0.01830,-0.23841,-1.13911,-0.97
0.27669,-0.01872,-0.23937,-1.14241,-1.60
0.27575,-0.01903,-0.24309,-1.15371,-1.95
0.27478,-0.02019,-0.24817,-1.17081,0.26
0.27383,-0.02110,-0.24370,-1.15869,-0.36
0.27289,-0.02171,-0.24204,-1.15454,-1.11
0.27194,-0.02212,-0.24367,-1.16004,-1.59
0.27098,-0.02332,-0.24719,-1.17291,0.54
0.27004,-0.02424,-0.24156,-1.15772,-0.16
0.26911,-0.02484,-0.23909,-1.15150,-0.96
0.26817,-0.02524,-0.24017,-1.15563,-1.47
0.26722,-0.02555,-0.24348,-1.16625,-1.76
0.26625,-0.02669,-0.24783,-1.18182,0.50
0.26530,-0.02760,-0.24242,-1.16756,-0.12
0.26440,-0.02818,-0.23960,-1.16125,-0.62
0.26348,-0.02857,-0.23916,-1.16143,-1.23
0.26254,-0.02972,-0.24124,-1.17077,0.81
0.26162,-0.03060,-0.23460,-1.15317,0.06
0.26074,-0.03115,-0.23123,-1.14537,-0.53
0.25984,-0.03151,-0.23062,-1.14513,-1.17
0.25896,-0.03264,-0.23253,-1.15458,1.11
0.25806,-0.03351,-0.22483,-1.13406,0.23
0.25724,-0.03403,-0.22077,-1.12495,-0.17
0.25641,-0.03437,-0.21865,-1.12110,-0.72
0.25557,-0.03459,-0.21902,-1.12445,-1.06
0.25475,-0.03565,-0.22052,-1.13349,1.40
0.25394,-0.03645,-0.21163,-1.11033,0.63
0.25316,-0.03692,-0.20611,-1.09722,0.02
0.25241,-0.03720,-0.20333,-1.09210,-0.40
0.25165,-0.03738,-0.20245,-1.09250,-0.67
0.25088,-0.03751,-0.20280,-1.09641,-0.82
0.25011,-0.03850,-0.20368,-1.10360,1.46
0.24939,-0.03924,-0.19460,-1.08094,1.12
0.24871,-0.03968,-0.18708,-1.06271,0.50
0.24805,-0.03990,-0.18243,-1.05278,0.04
0.24743,-0.04002,-0.17967,-1.04890,-0.01
0.24683,-0.04009,-0.17717,-1.04578,-0.07
0.24619,-0.04012,-0.17517,-1.04349,-0.37
0.24557,-0.04014,-0.17445,-1.04530,-0.31
0.24496,-0.04016,-0.17344,-1.04629,-0.27
0.24435,-0.04105,-0.17213,-1.04800,2.05
0.24378,-0.04171,-0.16088,-1.01935,1.51
0.24327,-0.04204,-0.15203,-0.99790,1.01
0.24279,-0.04218,-0.14552,-0.98323,0.61
0.24235,-0.04222,-0.14069,-0.97390,0.57
0.24193,-0.04220,-0.13609,-0.96522,0.51
0.24152,-0.04215,-0.13189,-0.95757,0.43
0.24115,-0.04207,-0.12795,-0.95113,0.60
0.24077,-0.04199,-0.12350,-0.94259,0.41
0.24042,-0.04189,-0.11986,-0.93672,0.51
0.24009,-0.04179,-0.11582,-0.92962,0.54
0.23976,-0.04169,-0.11176,-0.92228,0.52
0.23948,-0.04158,-0.10770,-0.91538,0.72
0.23922,-0.04147,-0.10279,-0.90597,0.79
0.23897,-0.04134,-0.09767,-0.89577,0.78
0.23874,-0.04034,-0.09287,-0.88496,-1.50
0.23849,-0.03956,-0.09799,-0.90398,-1.08
0.23824,-0.03909,-0.10101,-0.91757,-0.19
0.23798,-0.03882,-0.10025,-0.91957,0.11
0.23771,-0.03863,-0.09822,-0.91769,0.27
0.23746,-0.03848,-0.09553,-0.91371,0.34
0.23725,-0.03836,-0.09239,-0.90885,0.60
0.23706,-0.03824,-0.08810,-0.90061,0.71
0.23690,-0.03812,-0.08339,-0.89104,0.72
0.23675,-0.03799,-0.07874,-0.88144,0.68
0.23664,-0.03784,-0.07421,-0.87255,0.86
0.23656,-0.03770,-0.06894,-0.86143,0.91
0.23650,-0.03754,-0.06354,-0.84976,0.88
0.23645,-0.03737,-0.05840,-0.83858,0.81
0.23641,-0.03719,-0.05371,-0.82843,0.73
0.23640,-0.03702,-0.04935,-0.81953,0.89
0.23642,-0.03685,-0.04433,-0.80862,0.94
0.23648,-0.03667,-0.03901,-0.79721,1.17
0.23654,-0.03649,-0.03295,-0.78297,0.98
0.23660,-0.03630,-0.02790,-0.77128,0.82
0.23670,-0.03610,-0.02355,-0.76186,0.94
0.23680,-0.03591,-0.01876,-0.75101,0.96
0.23693,-0.03572,-0.01399,-0.73996,0.93
0.23705,-0.03553,-0.00951,-0.72946,0.86
0.23718,-0.03534,-0.00545,-0.71992,0.78
0.23731,-0.03430,-0.00201,-0.71077,-1.41
0.23741,-0.03350,-0.00815,-0.73032,-1.02
0.23744,-0.03302,-0.01272,-0.74474,-0.64
0.23748,-0.03273,-0.01544,-0.75410,-0.08
0.23749,-0.03344,-0.01570,-0.75685,2.14
0.23753,-0.03396,-0.00645,-0.73068,1.75
0.23759,-0.03421,0.00088,-0.70972,1.09
0.23773,-0.03430,0.00557,-0.69746,1.12
0.23790,-0.03430,0.01038,-0.68491,1.05
0.23809,-0.03424,0.01483,-0.67331,0.94
0.23833,-0.03414,0.01887,-0.66328,1.07
0.23859,-0.03402,0.02342,-0.65172,1.08
0.23888,-0.03388,0.02793,-0.64008,1.03
0.23917,-0.03372,0.03209,-0.62923,0.94
0.23950,-0.03269,0.03581,-0.61889,-1.00
0.23986,-0.03190,0.03137,-0.63394,-0.25
0.24019,-0.03139,0.03020,-0.63915,0.30
0.24057,-0.03105,0.03162,-0.63723,0.89
0.24094,-0.03080,0.03549,-0.62762,0.96
0.24135,-0.03056,0.03973,-0.61721,1.20
0.24182,-0.03035,0.04522,-0.60369,1.54
0.24234,-0.02926,0.05201,-0.58526,-0.44
0.24285,-0.02839,0.05021,-0.59274,-0.01
0.24340,-0.02779,0.05055,-0.59453,0.84
0.24394,-0.02736,0.05445,-0.58531,1.08
0.24453,-0.02701,0.05949,-0.57302,1.43
0.24515,-0.02583,0.06585,-0.55565,-0.52
0.24579,-0.02489,0.06395,-0.56373,0.19
0.24641,-0.02425,0.06506,-0.56257,0.68
0.24708,-0.02378,0.06845,-0.55497,1.22
0.24777,-0.02254,0.07405,-0.53974,-0.58
0.24845,-0.02157,0.07184,-0.54807,-0.04
0.24910,-0.02090,0.07183,-0.54932,0.37
0.24977,-0.02042,0.07373,-0.54518,0.89
0.25046,-0.01920,0.07773,-0.53372,-0.90
0.25117,-0.01825,0.07422,-0.54560,-0.08
0.25187,-0.01762,0.07423,-0.54679,0.49
0.25260,-0.01717,0.07691,-0.54051,1.09
0.25337,-0.01595,0.08209,-0.52588,-0.67
0.25413,-0.01500,0.07967,-0.53423,-0.11
0.25489,-0.01434,0.07977,-0.53524,0.56
0.25567,-0.01387,0.08279,-0.52748,0.96
0.25650,-0.01264,0.08758,-0.51394,-0.65
0.25730,-0.01167,0.08525,-0.52146,-0.26
0.25809,-0.01101,0.08465,-0.52382,0.32
0.25887,-0.01053,0.08655,-0.51856,0.69
0.25970,-0.00931,0.09007,-0.50797,-0.92
0.26050,-0.00837,0.08650,-0.51840,-0.51
0.26128,-0.00773,0.08474,-0.52343,0.09
0.26209,-0.00729,0.08584,-0.52051,0.74
0.26293,-0.00610,0.08968,-0.50864,-0.97
0.26373,-0.00518,0.08599,-0.51902,-0.62
0.26455,-0.00456,0.08406,-0.52478,0.20
0.26535,-0.00414,0.08560,-0.51976,0.47
0.26619,-0.00295,0.08828,-0.51075,-1.20
0.26699,-0.00204,0.08364,-0.52347,-0.81
0.26776,-0.00144,0.08074,-0.53104,-0.20
0.26853,-0.00105,0.08053,-0.53061,0.21
0.26931,0.00011,0.08198,-0.52425,-1.61
0.27010,0.00097,0.07585,-0.54152,-0.78
0.27086,0.00152,0.07334,-0.54795,-0.17
0.27160,0.00188,0.07332,-0.54638,-0.03
0.27235,0.00216,0.07409,-0.54286,0.33
0.27312,0.00323,0.07628,-0.53419,-1.55
0.27391,0.00406,0.07064,-0.54993,-0.77
0.27464,0.00458,0.06823,-0.55539,-0.44
0.27539,0.00493,0.06740,-0.55654,0.06
0.27612,0.00518,0.06859,-0.55122,0.10
0.27687,0.00539,0.07013,-0.54528,0.38
0.27765,0.00643,0.07274,-0.53523,-1.55
0.27837,0.00723,0.06684,-0.55037,-1.31
0.27910,0.00774,0.06226,-0.56222,-0.51
0.27980,0.00806,0.06109,-0.56364,-0.24
0.28049,0.00828,0.06113,-0.56141,-0.05
0.28119,0.00845,0.06197,-0.55679,0.06
0.28190,0.00946,0.06314,-0.55017,-1.96
0.28257,0.01022,0.05563,-0.56979,-1.49
0.28323,0.01068,0.05035,-0.58313,-0.80
0.28385,0.01095,0.04799,-0.58744,-0.57
0.28449,0.01112,0.04682,-0.58877,-0.16
0.28511,0.01124,0.04739,-0.58463,-0.16
0.28577,0.01135,0.04812,-0.58051,0.09
0.28642,0.01231,0.04964,-0.57260,-2.11
0.28702,0.01304,0.04161,-0.59339,-1.74
0.28760,0.01348,0.03535,-0.60923,-1.11
0.28817,0.01371,0.03199,-0.61665,-0.64
0.28870,0.01385,0.03056,-0.61799,-0.59
0.28923,0.01395,0.02937,-0.61856,-0.53
0.28976,0.01401,0.02845,-0.61837,-0.48
0.29028,0.01406,0.02777,-0.61748,-0.43
0.29083,0.01410,0.02752,-0.61602,-0.15
0.29138,0.01414,0.02840,-0.61086,-0.24
0.29192,0.01419,0.02883,-0.60695,-0.31
0.29245,0.01424,0.02897,-0.60386,-0.34
0.29302,0.01430,0.02914,-0.60126,-0.11
0.29358,0.01435,0.03019,-0.59565,-0.24
0.29412,0.01528,0.03050,-0.59106,-2.40
0.29463,0.01597,0.02146,-0.61472,-1.99
0.29511,0.01636,0.01440,-0.63283,-1.31
0.29554,0.01656,0.01024,-0.64204,-1.08
0.29596,0.01665,0.00718,-0.64807,-0.88
0.29634,0.01670,0.00484,-0.65149,-0.98
0.29674,0.01671,0.00226,-0.65614,-0.75
0.29710,0.01670,0.00060,-0.65773,-0.84
0.29746,0.01668,-0.00145,-0.66048,-0.87
0.29780,0.01666,-0.00360,-0.66357,-0.85
0.29811,0.01663,-0.00584,-0.66647,-1.06
0.29836,0.01659,-0.00917,-0.67194,-1.37
0.29856,0.01654,-0.01392,-0.68148,-1.48
0.29874,0.01559,-0.01897,-0.69309,0.63
0.29889,0.01485,-0.01506,-0.67710,-0.00
0.29900,0.01439,-0.01426,-0.66937,-0.97
0.29911,0.01409,-0.01761,-0.67426,-1.27
0.29916,0.01299,-0.02231,-0.68376,0.44
0.29918,0.01215,-0.01987,-0.67088,-0.41
0.29919,0.01159,-0.02113,-0.66914,-0.98
0.29916,0.01120,-0.02503,-0.67482,-1.55
0.29910,0.01003,-0.03130,-0.68859,0.26
0.29903,0.00911,-0.02971,-0.67866,-0.27
0.29893,0.00849,-0.03066,-0.67560,-1.16
0.29883,0.00720,-0.03524,-0.68488,0.67
0.29871,0.00621,-0.03204,-0.67026,-0.13
0.29859,0.00557,-0.03246,-0.66615,-0.95
0.29844,0.00426,-0.03636,-0.67338,0.66
0.29830,0.00328,-0.03331,-0.65960,-0.02
0.29816,0.00263,-0.03329,-0.65470,-0.77
0.29801,0.00132,-0.03642,-0.66023,0.87
0.29787,0.00034,-0.03249,-0.64442,0.19
0.29773,-0.00029,-0.03158,-0.63744,-0.56
0.29758,-0.00158,-0.03387,-0.64102,1.05
0.29744,-0.00253,-0.02922,-0.62357,0.36
0.29731,-0.00313,-0.02769,-0.61518,-0.41
0.29717,-0.00439,-0.02946,-0.61758,1.18
0.29704,-0.00532,-0.02442,-0.59925,0.48
